ExperimentName,Subject,Trial,CogLoadCond,ReproSize,RespStartSize,Actual,correct,bias,biasculled
CogLoadLineNumber,34,75,Low,164,236,128,1,36,
CogLoadLineNumber,34,76,High,172,367,96,1,76,
CogLoadLineNumber,34,77,High,342,290,320,0,22,
CogLoadLineNumber,34,78,High,276,171,128,0,,148
CogLoadLineNumber,34,79,High,216,100,288,1,-72,
CogLoadLineNumber,34,80,High,212,176,224,1,-12,
CogLoadLineNumber,34,81,Low,254,86,256,0,-2,
CogLoadLineNumber,34,82,Low,308,373,320,0,-12,
CogLoadLineNumber,34,83,Low,268,319,256,1,12,
CogLoadLineNumber,34,84,High,228,121,128,1,100,
CogLoadLineNumber,34,85,Low,296,89,288,1,8,
CogLoadLineNumber,34,86,Low,294,266,256,1,38,
CogLoadLineNumber,34,87,High,304,139,352,1,-48,
CogLoadLineNumber,34,88,Low,158,198,128,1,30,
CogLoadLineNumber,34,89,High,280,216,320,0,-40,
CogLoadLineNumber,34,90,Low,272,317,288,0,-16,
CogLoadLineNumber,35,1,High,324,255,320,1,4,
CogLoadLineNumber,35,2,High,188,105,192,1,-4,
CogLoadLineNumber,35,3,High,196,197,192,1,4,
CogLoadLineNumber,35,4,High,102,178,96,1,6,
CogLoadLineNumber,35,5,High,206,138,192,1,14,
CogLoadLineNumber,35,6,High,178,266,160,1,18,
CogLoadLineNumber,35,7,High,184,93,160,0,24,
CogLoadLineNumber,35,8,Low,132,299,128,1,4,
CogLoadLineNumber,35,9,High,324,116,352,1,-28,
CogLoadLineNumber,35,10,Low,382,246,352,1,30,
CogLoadLineNumber,35,11,Low,320,348,320,1,0,
CogLoadLineNumber,35,12,Low,174,358,160,1,14,
CogLoadLineNumber,35,13,Low,328,257,288,1,40,
CogLoadLineNumber,35,14,High,120,321,96,1,24,
CogLoadLineNumber,35,15,High,126,126,128,0,-2,
CogLoadLineNumber,35,16,High,268,135,256,1,12,
CogLoadLineNumber,35,17,High,250,322,256,1,-6,
CogLoadLineNumber,35,18,High,352,275,352,1,0,
CogLoadLineNumber,35,19,Low,254,254,256,1,-2,
CogLoadLineNumber,35,20,Low,320,333,320,1,0,
CogLoadLineNumber,35,21,Low,134,198,128,1,6,
CogLoadLineNumber,35,22,High,252,191,224,1,28,
CogLoadLineNumber,35,23,Low,216,143,224,1,-8,
CogLoadLineNumber,35,24,Low,92,355,96,1,-4,
CogLoadLineNumber,35,25,High,320,111,320,0,0,
CogLoadLineNumber,35,26,High,162,238,128,0,34,
CogLoadLineNumber,35,27,Low,140,184,128,1,12,
CogLoadLineNumber,35,28,Low,104,324,96,1,8,
CogLoadLineNumber,35,29,Low,210,182,192,1,18,
CogLoadLineNumber,35,30,Low,360,207,320,1,40,
CogLoadLineNumber,35,31,High,122,270,96,1,26,
CogLoadLineNumber,35,32,High,258,258,288,1,-30,
CogLoadLineNumber,35,33,High,102,102,128,1,-26,
CogLoadLineNumber,35,34,Low,240,288,256,1,-16,
CogLoadLineNumber,35,35,High,172,225,128,1,44,
CogLoadLineNumber,35,36,Low,272,293,256,1,16,
CogLoadLineNumber,35,37,Low,214,146,192,1,22,
CogLoadLineNumber,35,38,High,284,232,256,1,28,
CogLoadLineNumber,35,39,Low,192,209,192,1,0,
CogLoadLineNumber,35,40,Low,258,258,352,1,-94,
CogLoadLineNumber,35,41,High,260,323,224,1,36,
CogLoadLineNumber,35,42,Low,372,371,320,1,52,
CogLoadLineNumber,35,43,High,364,220,352,1,12,
CogLoadLineNumber,35,44,Low,172,173,128,1,44,
CogLoadLineNumber,35,45,Low,202,338,160,1,42,
CogLoadLineNumber,35,46,High,224,353,224,0,0,
CogLoadLineNumber,35,47,Low,176,176,160,1,16,
CogLoadLineNumber,35,48,High,196,196,192,1,4,
CogLoadLineNumber,35,49,Low,340,213,288,1,52,
CogLoadLineNumber,35,50,Low,212,135,160,1,52,
CogLoadLineNumber,35,51,Low,380,321,352,1,28,
CogLoadLineNumber,35,52,Low,384,385,224,1,,160
CogLoadLineNumber,35,53,High,274,110,288,1,-14,
CogLoadLineNumber,35,54,High,328,241,320,1,8,
CogLoadLineNumber,35,55,Low,100,319,96,0,4,
CogLoadLineNumber,35,56,Low,270,254,256,1,14,
CogLoadLineNumber,35,57,High,120,87,96,1,24,
CogLoadLineNumber,35,58,Low,152,215,128,1,24,
CogLoadLineNumber,35,59,High,158,338,128,1,30,
CogLoadLineNumber,35,60,Low,378,358,352,1,26,
CogLoadLineNumber,35,61,High,268,268,256,1,12,
CogLoadLineNumber,35,62,Low,266,338,256,1,10,
CogLoadLineNumber,35,63,High,222,146,192,1,30,
CogLoadLineNumber,35,64,High,258,94,224,1,34,
CogLoadLineNumber,35,65,Low,364,268,320,1,44,
CogLoadLineNumber,35,66,High,304,333,256,0,48,
CogLoadLineNumber,35,67,High,312,107,352,1,-40,
CogLoadLineNumber,35,68,Low,314,346,288,1,26,
CogLoadLineNumber,35,69,Low,256,315,224,1,32,
CogLoadLineNumber,35,70,High,368,303,320,1,48,
CogLoadLineNumber,35,71,Low,290,350,288,1,2,
CogLoadLineNumber,35,72,High,204,281,160,1,44,
CogLoadLineNumber,35,73,Low,208,121,192,1,16,
CogLoadLineNumber,35,74,Low,426,102,352,1,74,
CogLoadLineNumber,35,75,Low,220,219,224,1,-4,
CogLoadLineNumber,35,76,Low,176,175,160,1,16,
CogLoadLineNumber,35,77,Low,260,167,224,1,36,
CogLoadLineNumber,35,78,High,256,335,224,1,32,
CogLoadLineNumber,35,79,High,300,379,288,1,12,
CogLoadLineNumber,35,80,High,236,332,160,0,76,
CogLoadLineNumber,35,81,Low,290,178,288,1,2,
CogLoadLineNumber,35,82,High,322,338,320,1,2,
CogLoadLineNumber,35,83,High,160,183,160,1,0,
CogLoadLineNumber,35,84,High,284,185,288,1,-4,
CogLoadLineNumber,35,85,High,92,344,96,1,-4,
CogLoadLineNumber,35,86,High,280,328,352,1,-72,
CogLoadLineNumber,35,87,Low,232,261,192,1,40,
CogLoadLineNumber,35,88,High,320,116,288,1,32,
CogLoadLineNumber,35,89,Low,140,349,96,1,44,
CogLoadLineNumber,35,90,Low,104,141,96,1,8,
CogLoadLineNumber,36,1,High,288,237,224,1,64,
CogLoadLineNumber,36,2,High,284,308,288,0,-4,
CogLoadLineNumber,36,3,Low,368,151,352,1,16,
CogLoadLineNumber,36,4,Low,272,271,288,1,-16,
CogLoadLineNumber,36,5,High,336,180,288,0,48,
CogLoadLineNumber,36,6,High,108,208,96,1,12,
CogLoadLineNumber,36,7,High,294,358,256,1,38,
CogLoadLineNumber,36,8,Low,168,307,192,1,-24,
CogLoadLineNumber,36,9,High,182,182,192,1,-10,
CogLoadLineNumber,36,10,Low,160,269,160,1,0,
CogLoadLineNumber,36,11,Low,192,215,192,1,0,
CogLoadLineNumber,36,12,High,164,180,256,1,-92,
CogLoadLineNumber,36,13,Low,108,147,96,1,12,
CogLoadLineNumber,36,14,High,188,129,192,1,-4,
CogLoadLineNumber,36,15,High,180,268,160,1,20,
CogLoadLineNumber,36,16,High,196,280,96,1,100,
CogLoadLineNumber,36,17,Low,148,85,128,1,20,
CogLoadLineNumber,36,18,Low,224,253,224,0,0,
CogLoadLineNumber,36,19,Low,432,356,352,1,80,
CogLoadLineNumber,36,20,Low,236,344,224,0,12,
CogLoadLineNumber,36,21,Low,276,256,256,1,20,
CogLoadLineNumber,36,22,High,252,239,192,1,60,
CogLoadLineNumber,36,23,High,368,91,352,1,16,
CogLoadLineNumber,36,24,Low,348,181,288,1,60,
CogLoadLineNumber,36,25,High,166,138,128,0,38,
CogLoadLineNumber,36,26,Low,248,273,224,0,24,
CogLoadLineNumber,36,27,High,260,131,320,1,-60,
CogLoadLineNumber,36,28,High,288,147,352,0,-64,
CogLoadLineNumber,36,29,High,356,255,320,1,36,
CogLoadLineNumber,36,30,High,392,356,352,1,40,
CogLoadLineNumber,36,31,Low,264,341,288,1,-24,
CogLoadLineNumber,36,32,High,260,91,224,1,36,
CogLoadLineNumber,36,33,High,234,82,224,1,10,
CogLoadLineNumber,36,34,Low,246,290,224,1,22,
CogLoadLineNumber,36,35,Low,260,88,256,1,4,
CogLoadLineNumber,36,36,High,316,195,320,0,-4,
CogLoadLineNumber,36,37,Low,244,293,256,1,-12,
CogLoadLineNumber,36,38,Low,200,324,160,1,40,
CogLoadLineNumber,36,39,High,196,289,128,1,68,
CogLoadLineNumber,36,40,Low,86,174,96,1,-10,
CogLoadLineNumber,36,41,Low,260,279,256,1,4,
CogLoadLineNumber,36,42,High,172,173,96,0,76,
CogLoadLineNumber,36,43,High,216,223,192,0,24,
CogLoadLineNumber,36,44,High,288,345,288,1,0,
CogLoadLineNumber,36,45,Low,298,150,320,1,-22,
CogLoadLineNumber,36,46,Low,134,386,128,1,6,
CogLoadLineNumber,36,47,High,124,349,160,0,-36,
CogLoadLineNumber,36,48,Low,176,95,160,1,16,
CogLoadLineNumber,36,49,High,228,201,192,1,36,
CogLoadLineNumber,36,50,Low,336,313,352,1,-16,
CogLoadLineNumber,36,51,Low,352,208,320,1,32,
CogLoadLineNumber,36,52,Low,196,243,192,1,4,
CogLoadLineNumber,36,53,Low,198,86,192,1,6,
CogLoadLineNumber,36,54,Low,184,240,160,1,24,
CogLoadLineNumber,36,55,Low,332,171,320,1,12,
CogLoadLineNumber,36,56,Low,136,256,128,1,8,
CogLoadLineNumber,36,57,High,168,128,128,1,40,
CogLoadLineNumber,36,58,Low,336,187,288,1,48,
CogLoadLineNumber,36,59,High,210,274,160,1,50,
CogLoadLineNumber,36,60,High,224,128,96,1,,128
CogLoadLineNumber,36,61,High,248,328,320,0,-72,
CogLoadLineNumber,36,62,High,124,189,96,0,28,
CogLoadLineNumber,36,63,High,210,274,224,1,-14,
CogLoadLineNumber,36,64,High,296,211,256,1,40,
CogLoadLineNumber,36,65,High,244,329,224,1,20,
CogLoadLineNumber,36,66,High,124,124,128,1,-4,
CogLoadLineNumber,36,67,Low,232,123,256,1,-24,
CogLoadLineNumber,36,68,Low,388,163,352,1,36,
CogLoadLineNumber,36,69,Low,182,234,160,1,22,
CogLoadLineNumber,36,70,Low,120,164,128,0,-8,
CogLoadLineNumber,36,71,High,166,202,160,1,6,
CogLoadLineNumber,36,72,Low,100,141,96,1,4,
CogLoadLineNumber,36,73,Low,248,163,224,1,24,
CogLoadLineNumber,36,74,Low,196,344,192,1,4,
CogLoadLineNumber,36,75,High,320,255,256,1,64,
CogLoadLineNumber,36,76,High,352,387,288,1,64,
CogLoadLineNumber,36,77,Low,152,348,128,1,24,
CogLoadLineNumber,36,78,Low,384,228,352,1,32,
CogLoadLineNumber,36,79,Low,68,344,96,0,-28,
CogLoadLineNumber,36,80,Low,236,95,320,0,-84,
CogLoadLineNumber,36,81,High,148,265,128,1,20,
CogLoadLineNumber,36,82,High,312,221,320,0,-8,
CogLoadLineNumber,36,83,High,176,155,160,1,16,
CogLoadLineNumber,36,84,Low,228,259,96,0,,132
CogLoadLineNumber,36,85,High,276,88,288,0,-12,
CogLoadLineNumber,36,86,High,264,80,256,1,8,
CogLoadLineNumber,36,87,Low,332,131,320,1,12,
CogLoadLineNumber,36,88,Low,318,246,288,1,30,
CogLoadLineNumber,36,89,High,306,170,352,0,-46,
CogLoadLineNumber,36,90,High,272,273,352,0,-80,
CogLoadLineNumber,37,1,Low,306,306,160,1,,146
CogLoadLineNumber,37,2,Low,220,345,256,1,-36,
CogLoadLineNumber,37,3,High,112,148,96,0,16,
CogLoadLineNumber,37,4,Low,224,191,288,1,-64,
CogLoadLineNumber,37,5,High,302,382,320,1,-18,
CogLoadLineNumber,37,6,High,228,197,320,0,-92,
CogLoadLineNumber,37,7,High,112,155,96,1,16,
CogLoadLineNumber,37,8,Low,208,147,256,1,-48,
CogLoadLineNumber,37,9,Low,172,97,224,1,-52,
CogLoadLineNumber,37,10,Low,268,129,352,1,-84,
CogLoadLineNumber,37,11,Low,200,105,224,1,-24,
CogLoadLineNumber,37,12,Low,132,111,160,1,-28,
CogLoadLineNumber,37,13,High,220,185,288,0,-68,
CogLoadLineNumber,37,14,High,212,328,256,0,-44,
CogLoadLineNumber,37,15,High,220,176,256,1,-36,
CogLoadLineNumber,37,16,High,306,278,352,0,-46,
CogLoadLineNumber,37,17,Low,148,321,192,1,-44,
CogLoadLineNumber,37,18,High,128,109,128,1,0,
CogLoadLineNumber,37,19,High,204,357,192,0,12,
CogLoadLineNumber,37,20,High,328,168,352,1,-24,
CogLoadLineNumber,37,21,Low,220,272,224,1,-4,
CogLoadLineNumber,37,22,High,244,211,256,0,-12,
CogLoadLineNumber,37,23,Low,156,281,128,1,28,
CogLoadLineNumber,37,24,High,260,99,320,1,-60,
CogLoadLineNumber,37,25,Low,188,255,192,1,-4,
CogLoadLineNumber,37,26,High,188,365,192,1,-4,
CogLoadLineNumber,37,27,Low,104,184,96,0,8,
CogLoadLineNumber,37,28,High,140,288,160,1,-20,
CogLoadLineNumber,37,29,Low,192,203,224,1,-32,
CogLoadLineNumber,37,30,High,236,237,256,1,-20,
CogLoadLineNumber,37,31,High,116,363,128,0,-12,
CogLoadLineNumber,37,32,High,168,321,160,1,8,
CogLoadLineNumber,37,33,High,186,342,224,0,-38,
CogLoadLineNumber,37,34,Low,112,253,128,1,-16,
CogLoadLineNumber,37,35,High,172,96,192,1,-20,
CogLoadLineNumber,37,36,Low,216,276,224,1,-8,
CogLoadLineNumber,37,37,High,232,313,256,0,-24,
CogLoadLineNumber,37,38,Low,182,234,160,1,22,
CogLoadLineNumber,37,39,High,184,292,128,0,56,
CogLoadLineNumber,37,40,High,290,386,352,1,-62,
CogLoadLineNumber,37,41,Low,292,320,320,1,-28,
CogLoadLineNumber,37,42,Low,96,309,96,1,0,
CogLoadLineNumber,37,43,High,230,114,352,1,,-122
CogLoadLineNumber,37,44,Low,202,214,192,1,10,
CogLoadLineNumber,37,45,Low,140,153,128,1,12,
CogLoadLineNumber,37,46,Low,252,275,256,1,-4,
CogLoadLineNumber,37,47,High,262,262,288,1,-26,
CogLoadLineNumber,37,48,Low,156,87,160,1,-4,
CogLoadLineNumber,37,49,Low,272,175,288,1,-16,
CogLoadLineNumber,37,50,High,216,215,224,1,-8,
CogLoadLineNumber,37,51,Low,420,247,352,0,68,
CogLoadLineNumber,37,52,High,272,180,320,0,-48,
CogLoadLineNumber,37,53,High,212,140,224,0,-12,
CogLoadLineNumber,37,54,Low,238,118,320,1,-82,
CogLoadLineNumber,37,55,High,156,116,96,1,60,
CogLoadLineNumber,37,56,Low,200,201,256,1,-56,
CogLoadLineNumber,37,57,High,208,93,224,1,-16,
CogLoadLineNumber,37,58,Low,172,356,192,1,-20,
CogLoadLineNumber,37,59,High,160,211,128,0,32,
CogLoadLineNumber,37,60,High,162,218,160,0,2,
CogLoadLineNumber,37,61,High,158,182,160,1,-2,
CogLoadLineNumber,37,62,Low,284,180,288,1,-4,
CogLoadLineNumber,37,63,Low,198,326,192,0,6,
CogLoadLineNumber,37,64,High,200,123,288,1,-88,
CogLoadLineNumber,37,65,Low,106,358,96,1,10,
CogLoadLineNumber,37,66,Low,104,252,96,1,8,
CogLoadLineNumber,37,67,High,182,166,224,0,-42,
CogLoadLineNumber,37,68,Low,272,352,320,1,-48,
CogLoadLineNumber,37,69,Low,280,293,320,1,-40,
CogLoadLineNumber,37,70,Low,208,312,160,1,48,
CogLoadLineNumber,37,71,Low,284,156,352,0,-68,
CogLoadLineNumber,37,72,Low,92,157,96,1,-4,
CogLoadLineNumber,37,73,High,196,217,288,0,-92,
CogLoadLineNumber,37,74,Low,232,161,288,1,-56,
CogLoadLineNumber,37,75,High,104,237,96,1,8,
CogLoadLineNumber,37,76,High,148,112,192,1,-44,
CogLoadLineNumber,37,77,Low,248,123,288,0,-40,
CogLoadLineNumber,37,78,High,134,182,128,1,6,
CogLoadLineNumber,37,79,Low,144,241,128,1,16,
CogLoadLineNumber,37,80,High,212,115,288,0,-76,
CogLoadLineNumber,37,81,Low,276,277,320,1,-44,
CogLoadLineNumber,37,82,High,188,213,160,1,28,
CogLoadLineNumber,37,83,High,242,254,352,0,-110,
CogLoadLineNumber,37,84,High,100,101,96,1,4,
CogLoadLineNumber,37,85,High,232,163,320,0,-88,
CogLoadLineNumber,37,86,Low,134,346,128,1,6,
CogLoadLineNumber,37,87,High,174,266,192,1,-18,
CogLoadLineNumber,37,88,Low,256,380,256,1,0,
CogLoadLineNumber,37,89,Low,294,94,352,1,-58,
CogLoadLineNumber,37,90,Low,348,267,352,1,-4,
CogLoadLineNumber,38,1,Low,168,203,160,1,8,
CogLoadLineNumber,38,2,Low,336,335,352,1,-16,
CogLoadLineNumber,38,3,Low,306,330,256,1,50,
CogLoadLineNumber,38,4,Low,268,321,256,1,12,
CogLoadLineNumber,38,5,High,228,140,288,1,-60,
CogLoadLineNumber,38,6,Low,142,226,128,1,14,
CogLoadLineNumber,38,7,High,180,105,192,1,-12,
CogLoadLineNumber,38,8,Low,220,289,192,1,28,
CogLoadLineNumber,38,9,Low,120,239,128,1,-8,
CogLoadLineNumber,38,10,High,328,327,320,1,8,
CogLoadLineNumber,38,11,High,172,136,160,1,12,
CogLoadLineNumber,38,12,High,152,308,160,1,-8,
CogLoadLineNumber,38,13,Low,160,80,160,1,0,
CogLoadLineNumber,38,14,High,300,367,288,1,12,
CogLoadLineNumber,38,15,High,224,365,192,0,32,
CogLoadLineNumber,38,16,Low,154,378,160,1,-6,
CogLoadLineNumber,38,17,High,280,216,256,1,24,
CogLoadLineNumber,38,18,Low,392,252,352,1,40,
CogLoadLineNumber,38,19,Low,252,365,224,1,28,
CogLoadLineNumber,38,20,Low,180,225,192,1,-12,
CogLoadLineNumber,38,21,High,372,92,352,1,20,
CogLoadLineNumber,38,22,Low,158,362,160,1,-2,
CogLoadLineNumber,38,23,Low,292,217,288,1,4,
CogLoadLineNumber,38,24,High,232,137,224,1,8,
CogLoadLineNumber,38,25,Low,80,309,96,1,-16,
CogLoadLineNumber,38,26,High,92,103,96,1,-4,
CogLoadLineNumber,38,27,Low,88,357,96,1,-8,
CogLoadLineNumber,38,28,High,108,381,96,1,12,
CogLoadLineNumber,38,29,High,244,377,224,1,20,
CogLoadLineNumber,38,30,High,204,307,192,1,12,
CogLoadLineNumber,38,31,High,276,293,288,1,-12,
CogLoadLineNumber,38,32,High,244,243,224,1,20,
CogLoadLineNumber,38,33,High,298,194,256,1,42,
CogLoadLineNumber,38,34,High,310,98,320,1,-10,
CogLoadLineNumber,38,35,High,124,277,128,1,-4,
CogLoadLineNumber,38,36,Low,98,258,96,1,2,
CogLoadLineNumber,38,37,Low,252,109,224,1,28,
CogLoadLineNumber,38,38,Low,320,308,288,1,32,
CogLoadLineNumber,38,39,High,344,283,320,1,24,
CogLoadLineNumber,38,40,High,260,357,224,1,36,
CogLoadLineNumber,38,41,Low,344,213,320,1,24,
CogLoadLineNumber,38,42,Low,270,190,224,1,46,
CogLoadLineNumber,38,43,Low,86,366,96,1,-10,
CogLoadLineNumber,38,44,Low,272,285,256,1,16,
CogLoadLineNumber,38,45,Low,92,91,96,1,-4,
CogLoadLineNumber,38,46,High,96,287,96,1,0,
CogLoadLineNumber,38,47,Low,212,245,192,1,20,
CogLoadLineNumber,38,48,High,138,86,128,0,10,
CogLoadLineNumber,38,49,Low,280,135,256,1,24,
CogLoadLineNumber,38,50,High,204,261,160,1,44,
CogLoadLineNumber,38,51,Low,318,106,320,0,-2,
CogLoadLineNumber,38,52,High,232,316,160,1,72,
CogLoadLineNumber,38,53,Low,234,314,224,1,10,
CogLoadLineNumber,38,54,Low,330,258,320,1,10,
CogLoadLineNumber,38,55,High,264,164,256,1,8,
CogLoadLineNumber,38,56,Low,308,141,288,1,20,
CogLoadLineNumber,38,57,Low,142,278,128,1,14,
CogLoadLineNumber,38,58,High,98,290,96,1,2,
CogLoadLineNumber,38,59,Low,292,111,320,1,-28,
CogLoadLineNumber,38,60,Low,276,140,256,1,20,
CogLoadLineNumber,38,61,High,200,332,128,1,72,
CogLoadLineNumber,38,62,High,148,171,128,1,20,
CogLoadLineNumber,38,63,High,336,336,352,1,-16,
CogLoadLineNumber,38,64,Low,372,255,352,1,20,
CogLoadLineNumber,38,65,High,264,360,192,1,72,
CogLoadLineNumber,38,66,Low,332,332,320,1,12,
CogLoadLineNumber,38,67,High,278,106,288,1,-10,
CogLoadLineNumber,38,68,Low,292,121,288,1,4,
CogLoadLineNumber,38,69,Low,136,269,128,1,8,
CogLoadLineNumber,38,70,High,338,102,352,1,-14,
CogLoadLineNumber,38,71,Low,382,82,352,1,30,
CogLoadLineNumber,38,72,Low,128,80,128,1,0,
CogLoadLineNumber,38,73,Low,224,292,192,1,32,
CogLoadLineNumber,38,74,High,302,186,288,1,14,
CogLoadLineNumber,38,75,High,332,276,320,1,12,
CogLoadLineNumber,38,76,High,254,274,256,1,-2,
CogLoadLineNumber,38,77,Low,276,167,288,1,-12,
CogLoadLineNumber,38,78,High,360,175,352,1,8,
CogLoadLineNumber,38,79,High,180,101,160,1,20,
CogLoadLineNumber,38,80,High,384,385,352,0,32,
CogLoadLineNumber,38,81,High,280,108,256,1,24,
CogLoadLineNumber,38,82,High,232,247,224,0,8,
CogLoadLineNumber,38,83,High,136,337,128,1,8,
CogLoadLineNumber,38,84,Low,360,172,352,1,8,
CogLoadLineNumber,38,85,Low,180,101,160,1,20,
CogLoadLineNumber,38,86,Low,248,291,224,1,24,
CogLoadLineNumber,38,87,High,252,381,192,1,60,
CogLoadLineNumber,38,88,High,132,375,96,1,36,
CogLoadLineNumber,38,89,Low,208,184,192,1,16,
CogLoadLineNumber,38,90,High,296,329,320,1,-24,
CogLoadLineNumber,39,1,Low,206,342,128,1,78,
CogLoadLineNumber,39,2,High,144,196,160,1,-16,
CogLoadLineNumber,39,3,High,92,328,128,0,-36,
CogLoadLineNumber,39,4,Low,240,341,256,1,-16,
CogLoadLineNumber,39,5,High,288,196,320,0,-32,
CogLoadLineNumber,39,6,Low,196,361,192,1,4,
CogLoadLineNumber,39,7,Low,284,217,352,0,-68,
CogLoadLineNumber,39,8,Low,224,215,224,0,0,
CogLoadLineNumber,39,9,Low,256,347,288,0,-32,
CogLoadLineNumber,39,10,Low,322,322,352,1,-30,
CogLoadLineNumber,39,11,High,102,306,96,1,6,
CogLoadLineNumber,39,12,High,204,220,192,1,12,
CogLoadLineNumber,39,13,High,210,142,224,1,-14,
CogLoadLineNumber,39,14,Low,164,161,96,1,68,
CogLoadLineNumber,39,15,High,264,265,256,1,8,
CogLoadLineNumber,39,16,High,344,377,352,0,-8,
CogLoadLineNumber,39,17,High,344,241,352,0,-8,
CogLoadLineNumber,39,18,High,220,240,96,0,,124
CogLoadLineNumber,39,19,Low,250,250,288,1,-38,
CogLoadLineNumber,39,20,High,256,219,256,0,0,
CogLoadLineNumber,39,21,High,214,130,192,0,22,
CogLoadLineNumber,39,22,High,232,388,256,1,-24,
CogLoadLineNumber,39,23,High,322,322,288,0,34,
CogLoadLineNumber,39,24,Low,464,305,352,0,112,
CogLoadLineNumber,39,25,High,308,308,192,0,116,
CogLoadLineNumber,39,26,High,244,331,224,1,20,
CogLoadLineNumber,39,27,High,150,150,288,1,,-138
CogLoadLineNumber,39,28,High,248,249,192,0,56,
CogLoadLineNumber,39,29,Low,352,352,224,0,,128
CogLoadLineNumber,39,30,Low,300,301,320,0,-20,
CogLoadLineNumber,39,31,High,160,351,160,0,0,
CogLoadLineNumber,39,32,Low,130,130,256,0,,-126
CogLoadLineNumber,39,33,Low,320,185,288,1,32,
CogLoadLineNumber,39,34,High,176,157,224,1,-48,
CogLoadLineNumber,39,35,Low,138,210,96,1,42,
CogLoadLineNumber,39,36,High,312,313,288,1,24,
CogLoadLineNumber,39,37,Low,290,290,288,0,2,
CogLoadLineNumber,39,38,High,284,284,128,0,,156
CogLoadLineNumber,39,39,Low,338,338,128,1,,210
CogLoadLineNumber,39,40,Low,240,359,256,1,-16,
CogLoadLineNumber,39,41,Low,162,126,192,1,-30,
CogLoadLineNumber,39,42,Low,352,368,352,1,0,
CogLoadLineNumber,39,43,High,280,279,352,1,-72,
CogLoadLineNumber,39,44,Low,100,295,96,1,4,
CogLoadLineNumber,39,45,Low,164,271,160,1,4,
CogLoadLineNumber,39,46,High,148,159,128,1,20,
CogLoadLineNumber,39,47,High,364,365,320,0,44,
CogLoadLineNumber,39,48,High,158,330,160,0,-2,
CogLoadLineNumber,39,49,High,224,97,256,1,-32,
CogLoadLineNumber,39,50,Low,156,157,256,1,-100,
CogLoadLineNumber,39,51,Low,356,357,160,0,,196
CogLoadLineNumber,39,52,Low,212,152,256,1,-44,
CogLoadLineNumber,39,53,High,148,241,128,1,20,
CogLoadLineNumber,39,54,Low,305,317,224,1,81,
CogLoadLineNumber,39,55,Low,316,338,288,0,28,
CogLoadLineNumber,39,56,High,170,106,224,1,-54,
CogLoadLineNumber,39,57,Low,92,362,96,1,-4,
CogLoadLineNumber,39,58,High,198,234,256,0,-58,
CogLoadLineNumber,39,59,High,264,271,320,1,-56,
CogLoadLineNumber,39,60,Low,182,182,128,0,54,
CogLoadLineNumber,39,61,High,132,164,96,1,36,
CogLoadLineNumber,39,62,Low,228,327,224,1,4,
CogLoadLineNumber,39,63,Low,280,321,320,0,-40,
CogLoadLineNumber,39,64,Low,242,90,352,1,-110,
CogLoadLineNumber,39,65,Low,134,134,128,1,6,
CogLoadLineNumber,39,66,High,274,178,352,1,-78,
CogLoadLineNumber,39,67,High,258,150,320,1,-62,
CogLoadLineNumber,39,68,Low,360,182,320,1,40,
CogLoadLineNumber,39,69,High,244,244,160,1,84,
CogLoadLineNumber,39,70,High,170,330,96,1,74,
CogLoadLineNumber,39,71,Low,208,209,192,1,16,
CogLoadLineNumber,39,72,High,184,97,224,0,-40,
CogLoadLineNumber,39,73,Low,272,271,128,1,,144
CogLoadLineNumber,39,74,Low,188,200,160,1,28,
CogLoadLineNumber,39,75,Low,256,353,192,1,64,
CogLoadLineNumber,39,76,High,240,119,352,0,-112,
CogLoadLineNumber,39,77,Low,124,124,160,1,-36,
CogLoadLineNumber,39,78,High,310,310,320,0,-10,
CogLoadLineNumber,39,79,Low,208,323,192,1,16,
CogLoadLineNumber,39,80,High,336,336,192,0,,144
CogLoadLineNumber,39,81,Low,264,264,160,1,104,
CogLoadLineNumber,39,82,High,340,340,160,1,,180
CogLoadLineNumber,39,83,High,200,373,128,0,72,
CogLoadLineNumber,39,84,Low,244,349,224,1,20,
CogLoadLineNumber,39,85,Low,264,149,320,1,-56,
CogLoadLineNumber,39,86,High,284,284,288,0,-4,
CogLoadLineNumber,39,87,Low,252,253,320,1,-68,
CogLoadLineNumber,39,88,High,214,214,96,1,118,
CogLoadLineNumber,39,89,High,264,264,288,0,-24,
CogLoadLineNumber,39,90,Low,256,255,96,0,,160
CogLoadLineNumber,40,1,High,188,292,160,1,28,
CogLoadLineNumber,40,2,High,216,220,224,1,-8,
CogLoadLineNumber,40,3,Low,276,325,256,1,20,
CogLoadLineNumber,40,4,Low,88,163,96,1,-8,
CogLoadLineNumber,40,5,High,308,275,320,0,-12,
CogLoadLineNumber,40,6,Low,252,357,224,1,28,
CogLoadLineNumber,40,7,High,240,337,192,0,48,
CogLoadLineNumber,40,8,Low,128,297,128,1,0,
CogLoadLineNumber,40,9,High,360,81,352,1,8,
CogLoadLineNumber,40,10,Low,200,220,192,1,8,
CogLoadLineNumber,40,11,High,260,201,256,1,4,
CogLoadLineNumber,40,12,Low,222,222,256,1,-34,
CogLoadLineNumber,40,13,High,226,174,192,1,34,
CogLoadLineNumber,40,14,Low,300,261,320,1,-20,
CogLoadLineNumber,40,15,Low,104,105,128,1,-24,
CogLoadLineNumber,40,16,Low,114,186,96,1,18,
CogLoadLineNumber,40,17,High,356,387,320,1,36,
